timestamp,pv_kW,load_kW,DHI,DNI,GHI,Wind Speed,Temperature,Pressure
2024-01-20 16:00:00+00:00,4772.7,21625500.0,64,1,64,0,9.5,896
2024-01-20 16:10:00+00:00,1431.42,21900000.0,25,0,25,0,9.2,896
2024-01-20 16:20:00+00:00,4462.85,21979500.0,58,1,58,0,9.0,896
2024-01-20 16:30:00+00:00,2653.74,22028500.0,39,0,39,0,8.8,896
2024-01-20 16:40:00+00:00,1163.2,22059000.0,24,0,24,0,8.5,896
2024-01-20 16:50:00+00:00,280.92,22062500.0,12,0,12,0,8.3,896
2024-01-20 17:00:00+00:00,0.0,22114000.0,0,0,0,0,8.1,896
2024-01-20 17:10:00+00:00,0.0,21992000.0,0,0,0,0,8.0,896
2024-01-20 17:20:00+00:00,0.0,22051500.0,0,0,0,0,7.9,896
2024-01-20 17:30:00+00:00,0.0,22021500.0,0,0,0,0,7.800000000000001,896
2024-01-20 17:40:00+00:00,0.0,21947500.0,0,0,0,0,7.7,896
2024-01-20 17:50:00+00:00,0.0,21989000.0,0,0,0,0,7.6,896
2024-01-20 18:00:00+00:00,0.0,22035500.0,0,0,0,0,7.6,896
2024-01-20 18:10:00+00:00,0.0,22116000.0,0,0,0,0,7.5,896
2024-01-20 18:20:00+00:00,0.0,22106000.0,0,0,0,0,7.5,896
2024-01-20 18:30:00+00:00,0.0,22192000.0,0,0,0,0,7.5,896
2024-01-20 18:40:00+00:00,0.0,22197500.0,0,0,0,0,7.5,896
2024-01-20 18:50:00+00:00,0.0,22076000.0,0,0,0,0,7.4,896
2024-01-20 19:00:00+00:00,0.0,22054500.0,0,0,0,0,7.4,896
2024-01-20 19:10:00+00:00,0.0,21985500.0,0,0,0,0,7.4,896
2024-01-20 19:20:00+00:00,0.0,21953000.0,0,0,0,0,7.4,896
2024-01-20 19:30:00+00:00,0.0,22056000.0,0,0,0,0,7.4,896
2024-01-20 19:40:00+00:00,0.0,22128500.0,0,0,0,0,7.4,896
2024-01-20 19:50:00+00:00,0.0,22265000.0,0,0,0,0,7.4,896
2024-01-20 20:00:00+00:00,0.0,22391500.0,0,0,0,0,7.4,896
2024-01-20 20:10:00+00:00,0.0,22365500.0,0,0,0,0,7.4,896
2024-01-20 20:20:00+00:00,0.0,22561000.0,0,0,0,0,7.5,896
2024-01-20 20:30:00+00:00,0.0,22666500.0,0,0,0,0,7.5,896
2024-01-20 20:40:00+00:00,0.0,22707000.0,0,0,0,0,7.5,896
2024-01-20 20:50:00+00:00,0.0,22700000.0,0,0,0,0,7.5,896
2024-01-20 21:00:00+00:00,0.0,22786500.0,0,0,0,0,7.5,896
2024-01-20 21:10:00+00:00,0.0,22875000.0,0,0,0,0,7.5,896
2024-01-20 21:20:00+00:00,0.0,22945500.0,0,0,0,0,7.5,896
2024-01-20 21:30:00+00:00,0.0,23095000.0,0,0,0,0,7.5,896
2024-01-20 21:40:00+00:00,0.0,23164500.0,0,0,0,0,7.5,896
2024-01-20 21:50:00+00:00,0.0,23112000.0,0,0,0,0,7.5,896
2024-01-20 22:00:00+00:00,0.0,23168500.0,0,0,0,0,7.5,896
2024-01-20 22:10:00+00:00,0.0,23194000.0,0,0,0,0,7.5,896
2024-01-20 22:20:00+00:00,0.0,23280500.0,0,0,0,0,7.5,896
2024-01-20 22:30:00+00:00,0.0,23349000.0,0,0,0,0,7.5,896
2024-01-20 22:40:00+00:00,0.0,23501000.0,0,0,0,0,7.5,896
2024-01-20 22:50:00+00:00,0.0,23589000.0,0,0,0,0,7.5,896
2024-01-20 23:00:00+00:00,0.0,23673000.0,0,0,0,0,7.5,896
2024-01-20 23:10:00+00:00,0.0,23727500.0,0,0,0,0,7.5,896
2024-01-20 23:20:00+00:00,0.0,23799000.0,0,0,0,0,7.5,896
2024-01-20 23:30:00+00:00,0.0,23878500.0,0,0,0,0,7.5,896
2024-01-20 23:40:00+00:00,0.0,23964500.0,0,0,0,0,7.4,896
2024-01-20 23:50:00+00:00,0.0,24056000.0,0,0,0,0,7.4,895
2024-01-21 00:00:00+00:00,0.0,24034500.0,0,0,0,0,7.4,895
2024-01-21 00:10:00+00:00,0.0,23964000.0,0,0,0,0,7.4,895
2024-01-21 00:20:00+00:00,0.0,24057500.0,0,0,0,0,7.300000000000001,895
2024-01-21 00:30:00+00:00,0.0,24219500.0,0,0,0,0,7.300000000000001,895
2024-01-21 00:40:00+00:00,0.0,24469000.0,0,0,0,0,7.300000000000001,895
2024-01-21 00:50:00+00:00,0.0,24757000.0,0,0,0,0,7.300000000000001,895
2024-01-21 01:00:00+00:00,0.0,24968500.0,0,0,0,0,7.2,895
2024-01-21 01:10:00+00:00,0.0,25207500.0,0,0,0,0,7.2,895
2024-01-21 01:20:00+00:00,0.0,25392000.0,0,0,0,0,7.1000000000000005,895
2024-01-21 01:30:00+00:00,0.0,25538000.0,0,0,0,0,7.1000000000000005,895
2024-01-21 01:40:00+00:00,0.0,25557000.0,0,0,0,0,7.0,895
2024-01-21 01:50:00+00:00,0.0,25569500.0,0,0,0,0,7.0,895
2024-01-21 02:00:00+00:00,0.0,25482000.0,0,0,0,0,6.9,895
2024-01-21 02:10:00+00:00,0.0,25427000.0,0,0,0,0,6.9,895
2024-01-21 02:20:00+00:00,0.0,25366000.0,0,0,0,0,6.800000000000001,895
2024-01-21 02:30:00+00:00,0.0,25278500.0,0,0,0,0,6.7,895
2024-01-21 02:40:00+00:00,0.0,25273500.0,0,0,0,0,6.7,895
2024-01-21 02:50:00+00:00,0.0,25217500.0,0,0,0,0,6.6000000000000005,895
2024-01-21 03:00:00+00:00,0.0,25137500.0,0,0,0,0,6.6000000000000005,895
2024-01-21 03:10:00+00:00,0.0,25068500.0,0,0,0,0,6.6000000000000005,895
2024-01-21 03:20:00+00:00,0.0,24947000.0,0,0,0,0,6.5,895
2024-01-21 03:30:00+00:00,0.0,24910000.0,0,0,0,0,6.5,895
2024-01-21 03:40:00+00:00,0.0,24796000.0,0,0,0,0,6.5,895
2024-01-21 03:50:00+00:00,0.0,24675000.0,0,0,0,0,6.5,895
2024-01-21 04:00:00+00:00,0.0,24564000.0,0,0,0,0,6.4,895
2024-01-21 04:10:00+00:00,0.0,24438500.0,0,0,0,0,6.4,895
2024-01-21 04:20:00+00:00,0.0,24238500.0,0,0,0,0,6.4,895
2024-01-21 04:30:00+00:00,0.0,24177000.0,0,0,0,0,6.4,895
2024-01-21 04:40:00+00:00,0.0,24117000.0,0,0,0,0,6.300000000000001,895
2024-01-21 04:50:00+00:00,0.0,24094000.0,0,0,0,0,6.300000000000001,895
2024-01-21 05:00:00+00:00,0.0,24170500.0,0,0,0,0,6.300000000000001,895
2024-01-21 05:10:00+00:00,0.0,24141000.0,0,0,0,0,6.2,895
2024-01-21 05:20:00+00:00,0.0,24047500.0,0,0,0,0,6.2,895
2024-01-21 05:30:00+00:00,0.0,23937000.0,0,0,0,0,6.1000000000000005,895
2024-01-21 05:40:00+00:00,0.0,23796000.0,0,0,0,0,6.0,895
2024-01-21 05:50:00+00:00,0.0,23610000.0,0,0,0,0,6.0,895
2024-01-21 06:00:00+00:00,0.0,23354500.0,0,0,0,0,5.9,895
2024-01-21 06:10:00+00:00,0.0,23207500.0,0,0,0,0,6.0,895
2024-01-21 06:20:00+00:00,0.0,23122500.0,0,0,0,0,6.1000000000000005,895
2024-01-21 06:30:00+00:00,0.0,22898500.0,0,0,0,0,6.2,896
2024-01-21 06:40:00+00:00,0.0,22694000.0,0,0,0,0,6.300000000000001,896
2024-01-21 06:50:00+00:00,0.0,22489500.0,0,0,0,0,6.4,896
2024-01-21 07:00:00+00:00,0.0,22283500.0,0,0,0,0,6.5,896
2024-01-21 07:10:00+00:00,241.0,22081500.0,11,0,11,0,6.7,896
2024-01-21 07:20:00+00:00,4333.42,21893500.0,21,260,36,0,6.9,896
2024-01-21 07:30:00+00:00,8524.01,21658000.0,29,354,60,0,7.1000000000000005,896
2024-01-21 07:40:00+00:00,1997.9,21481000.0,32,1,32,0,7.300000000000001,896
2024-01-21 07:50:00+00:00,16480.1,21317500.0,40,509,116,0,7.5,896
2024-01-21 08:00:00+00:00,14948.5,21232000.0,90,227,130,0,7.7,896
2024-01-21 08:10:00+00:00,24230.5,21255000.0,50,610,175,0,7.9,897
2024-01-21 08:20:00+00:00,27661.6,21225500.0,53,650,205,0,8.200000000000001,897
2024-01-21 08:30:00+00:00,31220.7,21098000.0,57,684,235,0,8.5,897
2024-01-21 08:40:00+00:00,35009.2,20965500.0,56,735,267,0,8.8,897
2024-01-21 08:50:00+00:00,21517.0,20824500.0,183,114,219,0,9.1,897
2024-01-21 09:00:00+00:00,22338.2,20678500.0,202,89,231,0,9.4,897
2024-01-21 09:10:00+00:00,19687.4,20518000.0,210,37,223,0,9.7,897
2024-01-21 09:20:00+00:00,45811.6,20398500.0,66,818,378,0,10.1,897
2024-01-21 09:30:00+00:00,47936.0,20268500.0,67,833,404,0,10.4,897
2024-01-21 09:40:00+00:00,50221.5,20176000.0,67,855,429,0,10.7,897
2024-01-21 09:50:00+00:00,51885.2,20045000.0,68,870,453,0,11.1,897
2024-01-21 10:00:00+00:00,53542.9,19997500.0,69,880,475,0,11.4,897
2024-01-21 10:10:00+00:00,55143.2,19918500.0,71,889,495,0,11.7,897
2024-01-21 10:20:00+00:00,56575.2,19665500.0,72,898,513,0,12.0,897
2024-01-21 10:30:00+00:00,57820.5,19555500.0,73,905,530,0,12.3,896
2024-01-21 10:40:00+00:00,59062.8,19476000.0,70,920,547,0,12.6,896
2024-01-21 10:50:00+00:00,60030.4,19398000.0,71,925,561,0,12.9,896
2024-01-21 11:00:00+00:00,60902.9,19420000.0,72,930,573,0,13.2,896
2024-01-21 11:10:00+00:00,61537.4,19511000.0,72,933,583,0,13.4,896
2024-01-21 11:20:00+00:00,62052.0,19289000.0,72,936,592,0,13.7,896
2024-01-21 11:30:00+00:00,62570.8,19247500.0,73,939,599,0,13.9,895
2024-01-21 11:40:00+00:00,63128.5,19227500.0,71,949,607,0,14.1,895
2024-01-21 11:50:00+00:00,63293.2,19350500.0,71,950,610,0,14.3,895
2024-01-21 12:00:00+00:00,63337.6,19361500.0,71,951,612,0,14.6,895
2024-01-21 12:10:00+00:00,63295.2,19331000.0,71,951,611,0,14.7,895
2024-01-21 12:20:00+00:00,63111.7,19185500.0,71,950,609,0,14.8,895
2024-01-21 12:30:00+00:00,62863.4,19126000.0,71,949,605,0,14.8,895
2024-01-21 12:40:00+00:00,62268.4,19172500.0,74,939,598,0,14.9,895
2024-01-21 12:50:00+00:00,61714.2,19260000.0,74,936,591,0,15.0,895
2024-01-21 13:00:00+00:00,60998.3,19335500.0,73,933,582,0,15.1,895
2024-01-21 13:10:00+00:00,60266.5,19741500.0,73,929,571,0,15.0,895
2024-01-21 13:20:00+00:00,59323.0,19581000.0,72,924,558,0,14.9,895
2024-01-21 13:30:00+00:00,58287.1,19500000.0,71,919,544,0,14.8,895
2024-01-21 13:40:00+00:00,56865.3,19513500.0,74,902,527,0,14.8,895
2024-01-21 13:50:00+00:00,41805.4,19580000.0,257,340,423,0,14.7,895
2024-01-21 14:00:00+00:00,36107.6,19786500.0,277,214,378,0,14.6,895
2024-01-21 14:10:00+00:00,52451.5,20255500.0,70,877,469,0,14.4,895
2024-01-21 14:20:00+00:00,51034.2,20217500.0,69,866,447,0,14.1,895
2024-01-21 14:30:00+00:00,37265.9,20182500.0,210,362,361,0,13.9,895
2024-01-21 14:40:00+00:00,35348.6,20328000.0,201,349,340,0,13.7,895
2024-01-21 14:50:00+00:00,24661.4,20388000.0,229,91,264,0,13.5,895
2024-01-21 15:00:00+00:00,42251.8,20475000.0,63,801,346,0,13.3,895
2024-01-21 15:10:00+00:00,39693.4,20633000.0,61,780,318,0,12.9,895
2024-01-21 15:20:00+00:00,36801.0,20649000.0,59,754,288,0,12.5,895
2024-01-21 15:30:00+00:00,33641.5,20652500.0,56,728,259,0,12.1,896
2024-01-21 15:40:00+00:00,29503.9,20649500.0,60,652,225,0,11.7,896
2024-01-21 15:50:00+00:00,25978.3,20622000.0,56,615,195,0,11.3,896
2024-01-21 16:00:00+00:00,22330.5,20709500.0,52,572,164,0,11.0,896
2024-01-21 16:10:00+00:00,18543.9,20739500.0,47,522,135,0,10.7,896
2024-01-21 16:20:00+00:00,14661.4,20648500.0,41,462,105,0,10.4,896
2024-01-21 16:30:00+00:00,4020.88,20589500.0,52,2,52,0,10.2,896
2024-01-21 16:40:00+00:00,2665.16,20503000.0,39,5,39,0,9.9,896
2024-01-21 16:50:00+00:00,3239.97,20369000.0,20,199,29,0,9.7,897
2024-01-21 17:00:00+00:00,0.0,20365500.0,4,0,4,0,9.4,897
2024-01-21 17:10:00+00:00,0.0,20391000.0,0,0,0,0,9.2,897
2024-01-21 17:20:00+00:00,0.0,20234500.0,0,0,0,0,9.0,897
2024-01-21 17:30:00+00:00,0.0,20157000.0,0,0,0,0,8.8,897
2024-01-21 17:40:00+00:00,0.0,20045000.0,0,0,0,0,8.700000000000001,897
2024-01-21 17:50:00+00:00,0.0,20088500.0,0,0,0,0,8.5,897
2024-01-21 18:00:00+00:00,0.0,20251000.0,0,0,0,0,8.3,897
2024-01-21 18:10:00+00:00,0.0,20289000.0,0,0,0,0,8.1,897
2024-01-21 18:20:00+00:00,0.0,20081500.0,0,0,0,0,8.0,897
2024-01-21 18:30:00+00:00,0.0,19592500.0,0,0,0,0,7.800000000000001,897
2024-01-21 18:40:00+00:00,0.0,19284500.0,0,0,0,0,7.7,897
2024-01-21 18:50:00+00:00,0.0,19030500.0,0,0,0,0,7.5,897
2024-01-21 19:00:00+00:00,0.0,18902000.0,0,0,0,0,7.4,897
2024-01-21 19:10:00+00:00,0.0,18846000.0,0,0,0,0,7.300000000000001,897
2024-01-21 19:20:00+00:00,0.0,18748000.0,0,0,0,0,7.2,897
2024-01-21 19:30:00+00:00,0.0,18678500.0,0,0,0,0,7.1000000000000005,897
2024-01-21 19:40:00+00:00,0.0,18672000.0,0,0,0,0,7.1000000000000005,897
2024-01-21 19:50:00+00:00,0.0,18723000.0,0,0,0,0,7.0,897
2024-01-21 20:00:00+00:00,0.0,18840000.0,0,0,0,0,6.9,897
2024-01-21 20:10:00+00:00,0.0,18951000.0,0,0,0,0,6.800000000000001,897
2024-01-21 20:20:00+00:00,0.0,19020500.0,0,0,0,0,6.7,897
2024-01-21 20:30:00+00:00,0.0,19072500.0,0,0,0,0,6.6000000000000005,897
2024-01-21 20:40:00+00:00,0.0,19032500.0,0,0,0,0,6.6000000000000005,897
2024-01-21 20:50:00+00:00,0.0,18955000.0,0,0,0,0,6.5,897
2024-01-21 21:00:00+00:00,0.0,18823500.0,0,0,0,0,6.4,897
2024-01-21 21:10:00+00:00,0.0,18759000.0,0,0,0,0,6.300000000000001,897
2024-01-21 21:20:00+00:00,0.0,18867000.0,0,0,0,0,6.2,897
2024-01-21 21:30:00+00:00,0.0,18898000.0,0,0,0,0,6.1000000000000005,897
2024-01-21 21:40:00+00:00,0.0,18952000.0,0,0,0,0,6.1000000000000005,897
2024-01-21 21:50:00+00:00,0.0,19004000.0,0,0,0,0,6.0,897
2024-01-21 22:00:00+00:00,0.0,19211500.0,0,0,0,0,5.9,897
2024-01-21 22:10:00+00:00,0.0,19267000.0,0,0,0,0,6.0,897
2024-01-21 22:20:00+00:00,0.0,19435500.0,0,0,0,0,6.1000000000000005,897
2024-01-21 22:30:00+00:00,0.0,19485500.0,0,0,0,0,6.2,897
2024-01-21 22:40:00+00:00,0.0,19708500.0,0,0,0,0,6.2,896
2024-01-21 22:50:00+00:00,0.0,20021000.0,0,0,0,0,6.300000000000001,896
2024-01-21 23:00:00+00:00,0.0,20352500.0,0,0,0,0,6.4,896
2024-01-21 23:10:00+00:00,0.0,20503500.0,0,0,0,0,6.4,896
2024-01-21 23:20:00+00:00,0.0,20737500.0,0,0,0,0,6.4,896
2024-01-21 23:30:00+00:00,0.0,21011000.0,0,0,0,0,6.5,896
2024-01-21 23:40:00+00:00,0.0,21299500.0,0,0,0,0,6.5,896
2024-01-21 23:50:00+00:00,0.0,21497000.0,0,0,0,0,6.5,896
2024-01-22 00:00:00+00:00,0.0,21734500.0,0,0,0,0,6.6000000000000005,896
2024-01-22 00:10:00+00:00,0.0,21946500.0,0,0,0,0,6.6000000000000005,896
2024-01-22 00:20:00+00:00,0.0,22187500.0,0,0,0,0,6.6000000000000005,896
2024-01-22 00:30:00+00:00,0.0,22382500.0,0,0,0,0,6.6000000000000005,896
2024-01-22 00:40:00+00:00,0.0,22647500.0,0,0,0,0,6.6000000000000005,896
2024-01-22 00:50:00+00:00,0.0,23182500.0,0,0,0,0,6.6000000000000005,896
2024-01-22 01:00:00+00:00,0.0,23613000.0,0,0,0,0,6.6000000000000005,896
2024-01-22 01:10:00+00:00,0.0,24138000.0,0,0,0,0,6.6000000000000005,896
2024-01-22 01:20:00+00:00,0.0,24591500.0,0,0,0,0,6.6000000000000005,896
2024-01-22 01:30:00+00:00,0.0,24903000.0,0,0,0,0,6.6000000000000005,896
2024-01-22 01:40:00+00:00,0.0,24971000.0,0,0,0,0,6.6000000000000005,896
2024-01-22 01:50:00+00:00,0.0,25002500.0,0,0,0,0,6.6000000000000005,896
2024-01-22 02:00:00+00:00,0.0,25033000.0,0,0,0,0,6.6000000000000005,896
2024-01-22 02:10:00+00:00,0.0,24968500.0,0,0,0,0,6.6000000000000005,895
2024-01-22 02:20:00+00:00,0.0,24947500.0,0,0,0,0,6.6000000000000005,895
2024-01-22 02:30:00+00:00,0.0,24876500.0,0,0,0,0,6.7,895
2024-01-22 02:40:00+00:00,0.0,24773500.0,0,0,0,0,6.7,895
2024-01-22 02:50:00+00:00,0.0,24740500.0,0,0,0,0,6.800000000000001,895
2024-01-22 03:00:00+00:00,0.0,24785000.0,0,0,0,0,6.800000000000001,895
2024-01-22 03:10:00+00:00,0.0,24781000.0,0,0,0,0,6.800000000000001,895
2024-01-22 03:20:00+00:00,0.0,24709500.0,0,0,0,0,6.800000000000001,895
2024-01-22 03:30:00+00:00,0.0,24628500.0,0,0,0,0,6.800000000000001,895
2024-01-22 03:40:00+00:00,0.0,24556000.0,0,0,0,0,6.9,895
2024-01-22 03:50:00+00:00,0.0,24482500.0,0,0,0,0,6.9,895
2024-01-22 04:00:00+00:00,0.0,24379500.0,0,0,0,0,6.9,895
2024-01-22 04:10:00+00:00,0.0,24261500.0,0,0,0,0,6.9,895
2024-01-22 04:20:00+00:00,0.0,24030500.0,0,0,0,0,6.9,895
2024-01-22 04:30:00+00:00,0.0,23896500.0,0,0,0,0,6.9,895
2024-01-22 04:40:00+00:00,0.0,23783000.0,0,0,0,0,6.9,895
2024-01-22 04:50:00+00:00,0.0,23684000.0,0,0,0,0,6.9,895
2024-01-22 05:00:00+00:00,0.0,23569000.0,0,0,0,0,6.9,895
2024-01-22 05:10:00+00:00,0.0,23519000.0,0,0,0,0,6.9,895
2024-01-22 05:20:00+00:00,0.0,23388000.0,0,0,0,0,6.9,895
2024-01-22 05:30:00+00:00,0.0,23209000.0,0,0,0,0,6.9,895
2024-01-22 05:40:00+00:00,0.0,23032500.0,0,0,0,0,6.9,895
2024-01-22 05:50:00+00:00,0.0,22851500.0,0,0,0,0,6.9,895
2024-01-22 06:00:00+00:00,0.0,22623500.0,0,0,0,0,6.9,895
2024-01-22 06:10:00+00:00,0.0,22446500.0,0,0,0,0,7.0,895
2024-01-22 06:20:00+00:00,0.0,22265000.0,0,0,0,0,7.0,895
2024-01-22 06:30:00+00:00,0.0,22120500.0,0,0,0,0,7.1000000000000005,895
2024-01-22 06:40:00+00:00,0.0,21932500.0,0,0,0,0,7.1000000000000005,895
2024-01-22 06:50:00+00:00,0.0,21791500.0,0,0,0,0,7.2,895
2024-01-22 07:00:00+00:00,0.0,21492000.0,0,0,0,0,7.2,895
2024-01-22 07:10:00+00:00,371.49,21227000.0,13,1,13,0,7.300000000000001,895
2024-01-22 07:20:00+00:00,2048.81,21160500.0,32,10,32,0,7.4,895
2024-01-22 07:30:00+00:00,4832.16,21115500.0,51,25,53,0,7.4,895
2024-01-22 07:40:00+00:00,5830.55,20684000.0,62,21,65,0,7.5,895
2024-01-22 07:50:00+00:00,2055.05,20474000.0,33,0,33,0,7.5,895
2024-01-22 08:00:00+00:00,2738.54,20263000.0,41,1,41,0,7.6,895
2024-01-22 08:10:00+00:00,2169.18,20329000.0,34,0,34,0,7.6,895
2024-01-22 08:20:00+00:00,2175.51,20585000.0,34,0,34,0,7.7,895
2024-01-22 08:30:00+00:00,310.409,20567500.0,10,0,10,0,7.800000000000001,895
2024-01-22 08:40:00+00:00,2574.0,20544500.0,39,0,39,0,7.800000000000001,895
2024-01-22 08:50:00+00:00,10.4777,20510500.0,6,0,6,0,7.9,895
2024-01-22 09:00:00+00:00,536.791,20068500.0,13,0,13,0,7.9,895
2024-01-22 09:10:00+00:00,83.3063,19758000.0,7,0,7,0,8.0,895
2024-01-22 09:20:00+00:00,31097.0,19767000.0,179,292,291,0,8.1,895
2024-01-22 09:30:00+00:00,81.3816,19753500.0,7,0,7,0,8.200000000000001,895
2024-01-22 09:40:00+00:00,757.691,19573000.0,16,0,16,0,8.3,895
2024-01-22 09:50:00+00:00,4513.67,19358000.0,64,0,64,0,8.4,895
2024-01-22 10:00:00+00:00,11462.8,19269000.0,144,4,146,0,8.5,895
2024-01-22 10:10:00+00:00,11594.5,19322500.0,146,4,148,0,8.6,895
2024-01-22 10:20:00+00:00,7877.88,19346000.0,105,1,106,0,8.6,895
2024-01-22 10:30:00+00:00,5905.25,19183000.0,82,0,83,0,8.700000000000001,894
2024-01-22 10:40:00+00:00,15168.2,19179500.0,186,7,190,0,8.700000000000001,894
2024-01-22 10:50:00+00:00,8664.57,19199000.0,115,1,115,0,8.8,894
2024-01-22 11:00:00+00:00,2899.51,19143000.0,44,0,44,0,8.9,894
2024-01-22 11:10:00+00:00,9894.54,19203500.0,130,1,131,0,8.9,894
2024-01-22 11:20:00+00:00,9880.63,19066500.0,130,1,130,0,9.0,894
2024-01-22 11:30:00+00:00,5632.09,18995500.0,79,0,79,0,9.1,893
2024-01-22 11:40:00+00:00,4374.08,19041000.0,63,0,63,0,9.1,893
2024-01-22 11:50:00+00:00,6255.46,19053500.0,87,0,87,0,9.2,893
2024-01-22 12:00:00+00:00,9433.45,19179000.0,125,1,126,0,9.3,893
2024-01-22 12:10:00+00:00,6013.73,19395000.0,84,0,84,0,9.4,893
2024-01-22 12:20:00+00:00,3115.8,19464000.0,47,0,47,0,9.6,893
2024-01-22 12:30:00+00:00,3192.8,19605500.0,48,0,48,0,9.7,893
2024-01-22 12:40:00+00:00,7932.55,19673000.0,107,1,108,0,9.9,893
2024-01-22 12:50:00+00:00,16120.5,19551500.0,199,7,203,0,10.0,892
2024-01-22 13:00:00+00:00,20820.0,19925500.0,240,24,253,0,10.2,892
2024-01-22 13:10:00+00:00,18859.3,20480000.0,224,15,232,0,10.2,892
2024-01-22 13:20:00+00:00,25583.8,20672000.0,269,41,290,0,10.2,892
2024-01-22 13:30:00+00:00,27075.6,20834000.0,276,54,304,0,10.2,892
2024-01-22 13:40:00+00:00,45176.6,21155500.0,223,433,442,0,10.2,892
2024-01-22 13:50:00+00:00,35933.6,21616500.0,272,204,372,0,10.2,892
2024-01-22 14:00:00+00:00,31666.3,22037000.0,257,154,330,0,10.2,892
2024-01-22 14:10:00+00:00,33999.6,22679500.0,254,205,348,0,10.1,892
2024-01-22 14:20:00+00:00,27216.8,23052000.0,243,110,291,0,10.0,892
2024-01-22 14:30:00+00:00,40726.7,23303000.0,195,447,383,0,9.9,892
2024-01-22 14:40:00+00:00,40071.0,23726500.0,194,450,375,0,9.8,892
2024-01-22 14:50:00+00:00,11794.7,24040000.0,141,12,146,0,9.7,892
2024-01-22 15:00:00+00:00,6547.74,24363500.0,87,2,88,0,9.6,892
2024-01-22 15:10:00+00:00,1296.95,24824500.0,23,0,23,0,9.5,892
2024-01-22 15:20:00+00:00,7349.72,25084000.0,93,6,95,0,9.3,892
2024-01-22 15:30:00+00:00,1302.49,25272000.0,23,0,23,0,9.1,892
2024-01-22 15:40:00+00:00,3787.63,25357500.0,54,1,54,0,9.0,893
2024-01-22 15:50:00+00:00,2319.41,25471500.0,36,0,36,0,8.8,893
2024-01-22 16:00:00+00:00,1219.38,25654500.0,22,0,22,0,8.6,893
2024-01-22 16:10:00+00:00,224.817,25935000.0,9,0,9,0,8.5,893
2024-01-22 16:20:00+00:00,7040.26,26104500.0,78,20,81,0,8.4,893
2024-01-22 16:30:00+00:00,2850.96,26200000.0,41,1,41,0,8.3,893
2024-01-22 16:40:00+00:00,2062.69,26375000.0,33,1,33,0,8.1,893
2024-01-22 16:50:00+00:00,750.797,26502000.0,19,0,19,0,8.0,893
2024-01-22 17:00:00+00:00,328.473,26590000.0,10,21,11,0,7.9,893
2024-01-22 17:10:00+00:00,0.0,26755500.0,0,0,0,0,7.9,893
2024-01-22 17:20:00+00:00,0.0,26805500.0,0,0,0,0,7.800000000000001,893
2024-01-22 17:30:00+00:00,0.0,26699000.0,0,0,0,0,7.800000000000001,893
2024-01-22 17:40:00+00:00,0.0,26689000.0,0,0,0,0,7.800000000000001,893
2024-01-22 17:50:00+00:00,0.0,26713000.0,0,0,0,0,7.800000000000001,893
2024-01-22 18:00:00+00:00,0.0,26704500.0,0,0,0,0,7.800000000000001,893
2024-01-22 18:10:00+00:00,0.0,26646000.0,0,0,0,0,7.7,893
2024-01-22 18:20:00+00:00,0.0,26588000.0,0,0,0,0,7.7,894
2024-01-22 18:30:00+00:00,0.0,26387000.0,0,0,0,0,7.7,894
2024-01-22 18:40:00+00:00,0.0,26217000.0,0,0,0,0,7.6,894
2024-01-22 18:50:00+00:00,0.0,26056000.0,0,0,0,0,7.6,894
2024-01-22 19:00:00+00:00,0.0,25797500.0,0,0,0,0,7.6,894
2024-01-22 19:10:00+00:00,0.0,25575500.0,0,0,0,0,7.5,894
2024-01-22 19:20:00+00:00,0.0,25249000.0,0,0,0,0,7.5,894
2024-01-22 19:30:00+00:00,0.0,25170000.0,0,0,0,0,7.5,894
2024-01-22 19:40:00+00:00,0.0,25119000.0,0,0,0,0,7.4,894
2024-01-22 19:50:00+00:00,0.0,25052000.0,0,0,0,0,7.4,894
2024-01-22 20:00:00+00:00,0.0,24902500.0,0,0,0,0,7.4,894
2024-01-22 20:10:00+00:00,0.0,24810000.0,0,0,0,0,7.4,894
2024-01-22 20:20:00+00:00,0.0,24669500.0,0,0,0,0,7.4,894
2024-01-22 20:30:00+00:00,0.0,24574500.0,0,0,0,0,7.4,894
2024-01-22 20:40:00+00:00,0.0,24511000.0,0,0,0,0,7.4,894
2024-01-22 20:50:00+00:00,0.0,24380000.0,0,0,0,0,7.4,894
2024-01-22 21:00:00+00:00,0.0,24318500.0,0,0,0,0,7.4,894
2024-01-22 21:10:00+00:00,0.0,24249000.0,0,0,0,0,7.4,894
2024-01-22 21:20:00+00:00,0.0,24283500.0,0,0,0,0,7.4,895
2024-01-22 21:30:00+00:00,0.0,24306000.0,0,0,0,0,7.4,895
2024-01-22 21:40:00+00:00,0.0,24303500.0,0,0,0,0,7.4,895
2024-01-22 21:50:00+00:00,0.0,24380500.0,0,0,0,0,7.4,895
2024-01-22 22:00:00+00:00,0.0,24400000.0,0,0,0,0,7.4,895
2024-01-22 22:10:00+00:00,0.0,24439500.0,0,0,0,0,7.4,895
2024-01-22 22:20:00+00:00,0.0,24441500.0,0,0,0,0,7.4,895
2024-01-22 22:30:00+00:00,0.0,24533500.0,0,0,0,0,7.4,895
2024-01-22 22:40:00+00:00,0.0,24592000.0,0,0,0,0,7.4,895
2024-01-22 22:50:00+00:00,0.0,24574500.0,0,0,0,0,7.300000000000001,895
